id_bien;Date mutation;Valeur fonciere;Commune;Code departement;id_codedep_codecom;Surface Carrez du 1er lot;Nombre de lots;Type local;Nombre pieces principales
11181;2020/02/25;182000;CHALLANS;85;85047;60,76;1;Appartement;3
11182;2020/02/25;118000;ROCHE SUR YON (LA);85;85191;67,57;1;Maison;3
11183;2020/02/25;89800;SABLES-D'OLONNE (LES);85;85194;41,85;2;Appartement;2
11184;2020/02/25;75810;SABLES-D'OLONNE (LES);85;85194;23,25;1;Appartement;1
11185;2020/02/25;26450;SAINT-JEAN-DE-MONTS;85;85234;13,21;1;Appartement;1
11186;2020/02/25;66000;POITIERS;86;86194;42,55;1;Appartement;2
11187;2020/02/25;94000;LIMOGES;87;87085;80,47;1;Appartement;4
11188;2020/02/25;131000;LA BRESSE;88;88075;76,18;2;Appartement;4
11189;2020/02/25;60000;REMIREMONT;88;88383;60,27;1;Appartement;3
11190;2020/02/25;81500;RUPT-SUR-MOSELLE;88;88408;90,16;1;Appartement;4
11191;2020/02/25;108000;ARPAJON;91;91021;31,18;1;Appartement;1
11192;2020/02/25;110000;BOUTIGNY-SUR-ESSONNE;91;91099;50,81;1;Appartement;4
11193;2020/02/25;75500;D   HUISON LONGUEVILLE;91;91198;42,8;2;Appartement;2
11194;2020/02/25;169850;DRAVEIL;91;91201;69,29;1;Appartement;3
11195;2020/02/25;194400;EPINAY-SOUS-SENART;91;91215;54,6;1;Maison;3
11196;2020/02/25;133450;ETAMPES;91;91223;77,3;2;Appartement;4
11197;2020/02/25;225000;GUIGNEVILLE;91;91293;78,05;1;Maison;4
11198;2020/02/25;218000;MONTGERON;91;91421;58,8;3;Maison;3
11199;2020/02/25;250500;PALAISEAU;91;91477;68,08;2;Appartement;3
11200;2020/02/25;339000;VILLIERS-SUR-ORGE;91;91685;95,51;1;Maison;5
11201;2020/02/25;133500;VIRY CHATILLON;91;91687;62,07;2;Appartement;3
11202;2020/02/25;161000;BOURG-LA-REINE;92;92014;25,46;2;Appartement;1
11203;2020/02/25;590000;BOURG-LA-REINE;92;92014;109,15;2;Appartement;5
11204;2020/02/25;259400;CLAMART;92;92023;37,33;2;Appartement;2
11205;2020/02/25;207000;CLAMART;92;92023;33,66;1;Appartement;2
11206;2020/02/25;252000;CLAMART;92;92023;39,26;2;Appartement;2
11207;2020/02/25;601000;COURBEVOIE;92;92026;83,83;2;Appartement;4
11208;2020/02/25;630300;COURBEVOIE;92;92026;98,16;2;Appartement;4
11209;2020/02/25;1004130;COURBEVOIE;92;92026;130;2;Appartement;5
11210;2020/02/25;246000;ISSY-LES-MOULINEAUX;92;92040;33,14;1;Appartement;1
11211;2020/02/25;243500;ISSY-LES-MOULINEAUX;92;92040;24,13;1;Appartement;1
11212;2020/02/25;455000;LEVALLOIS-PERRET;92;92044;49,3;1;Appartement;2
11213;2020/02/25;476100;MONTROUGE;92;92049;51,66;2;Appartement;3
11214;2020/02/25;316000;NANTERRE;92;92050;55,13;1;Appartement;3
11215;2020/02/25;2037800;NEUILLY-SUR-SEINE;92;92051;161;1;Appartement;4
11216;2020/02/25;79000;AULNAY SOUS BOIS;93;93005;18,75;2;Appartement;1
11217;2020/02/25;240000;BAGNOLET;93;93006;63,8;2;Appartement;3
11218;2020/02/25;95000;LE BOURGET;93;93013;31,45;2;Appartement;2
11219;2020/02/25;212000;LES LILAS;93;93045;27,84;2;Appartement;1
11220;2020/02/25;390000;LE RAINCY;93;93062;71,75;2;Appartement;3
11221;2020/02/25;236000;SAINT-DENIS;93;93066;61,78;1;Appartement;3
11222;2020/02/25;202000;CHOISY-LE-ROI;94;94022;67,5;2;Appartement;3
11223;2020/02/25;219000;CRETEIL;94;94028;75,25;2;Appartement;4
11224;2020/02/25;184020;FONTENAY-SOUS-BOIS;94;94033;49,9;2;Appartement;2
11225;2020/02/25;162000;FRESNES;94;94034;67,15;2;Appartement;4
11226;2020/02/25;184600;FRESNES;94;94034;46,79;2;Appartement;2
11227;2020/02/25;233000;IVRY-SUR-SEINE;94;94041;46,25;1;Appartement;3
11228;2020/02/25;355000;IVRY-SUR-SEINE;94;94041;66,84;1;Appartement;3
11229;2020/02/25;133000;NOGENT-SUR-MARNE;94;94052;27,86;1;Appartement;1
11230;2020/02/25;270500;LE PERREUX-SUR-MARNE;94;94058;51,44;2;Appartement;3
11231;2020/02/25;343000;BAILLET-EN-FRANCE;95;95042;108,87;1;Maison;5
11232;2020/02/25;112800;BEZONS;95;95063;50,3;1;Appartement;3
11233;2020/02/25;167000;BONNEUIL-EN-FRANCE;95;95088;62,29;1;Appartement;3
11234;2020/02/25;215000;ENGHIEN LES BAINS;95;95210;42,35;1;Appartement;2
11235;2020/02/25;114000;ENGHIEN LES BAINS;95;95210;25,25;1;Appartement;2
11236;2020/02/25;163020;GONESSE;95;95277;82,4;1;Maison;4
11237;2020/02/25;160000;MOISSELLES;95;95409;64,74;1;Appartement;3
11238;2020/02/25;420000;MONTLIGNON;95;95426;137,74;1;Maison;6
11239;2020/02/25;70000;TAVERNY;95;95607;25,36;1;Appartement;3
11240;2020/02/26;230000;GREOUX-LES-BAINS;04;04094;102,87;1;Appartement;4
11241;2020/02/26;67560;MONTCLAR;04;04126;28,02;1;Appartement;1
11242;2020/02/26;77000;ORAISON;04;04143;39,16;1;Appartement;2
11243;2020/02/26;54090;UVERNET-FOURS;04;04226;32,84;1;Appartement;1
11244;2020/02/26;350000;BIOT;06;06018;117,34;1;Appartement;5
11245;2020/02/26;85000;CAGNES SUR MER;06;06027;14,01;1;Appartement;1
11246;2020/02/26;70000;CAGNES SUR MER;06;06027;21,29;1;Appartement;1
11247;2020/02/26;1000000;CANNES;06;06029;109,32;1;Appartement;3
11248;2020/02/26;159000;LE CANNET;06;06030;77,39;1;Appartement;4
11249;2020/02/26;245000;LE CANNET;06;06030;70,31;2;Appartement;3
11250;2020/02/26;137000;CAP-D AIL;06;06032;16,38;1;Appartement;1
11251;2020/02/26;114000;MENTON;06;06083;30,7;1;Appartement;1
11252;2020/02/26;327000;NICE;06;06088;88,56;2;Appartement;4
11253;2020/02/26;129450;NICE;06;06088;27;2;Appartement;1
11254;2020/02/26;283500;NICE;06;06088;68,43;1;Appartement;3
11255;2020/02/26;128000;SAINT LAURENT DU VAR;06;06123;23,03;1;Appartement;1
11256;2020/02/26;70500;BOURG-SAINT-ANDEOL;07;07042;58,85;2;Appartement;3
11257;2020/02/26;114000;GUILHERAND-GRANGES;07;07102;48,37;1;Appartement;2
11258;2020/02/26;170000;TOURNON-SUR-RHONE;07;07324;93,1;1;Appartement;3
11259;2020/02/26;367000;CARCASSONNE;11;11069;71,94;1;Appartement;3
11260;2020/02/26;67400;GRUISSAN;11;11170;27,37;1;Appartement;1
11261;2020/02/26;75800;LEUCATE;11;11202;25,75;1;Appartement;2
11262;2020/02/26;82650;NARBONNE;11;11262;17,37;1;Appartement;1
11263;2020/02/26;103000;AUBAGNE;13;13005;49,95;1;Appartement;3
11264;2020/02/26;480000;LA CIOTAT;13;13028;125,78;1;Maison;5
11265;2020/02/26;119350;LA CIOTAT;13;13028;22,04;1;Appartement;1
11266;2020/02/26;69000;MARSEILLE 2EME;13;13202;54;2;Appartement;3
11267;2020/02/26;58000;MARSEILLE 3EME;13;13203;37,49;1;Appartement;1
11268;2020/02/26;137850;MARSEILLE 4EME;13;13204;53,77;2;Appartement;3
11269;2020/02/26;215000;MARSEILLE 5EME;13;13205;56,62;1;Appartement;3
11270;2020/02/26;165000;MARSEILLE 5EME;13;13205;58,15;1;Appartement;3
11271;2020/02/26;95500;MARSEILLE 6EME;13;13206;75,92;1;Appartement;2
11272;2020/02/26;140000;MARSEILLE 7EME;13;13207;45,51;1;Appartement;2
11273;2020/02/26;257000;MARSEILLE 8EME;13;13208;93,12;2;Appartement;4
11274;2020/02/26;147000;MARSEILLE 8EME;13;13208;56,1;1;Appartement;3
11275;2020/02/26;105000;MARSEILLE 8EME;13;13208;29;1;Appartement;1
11276;2020/02/26;284500;MARSEILLE 9EME;13;13209;74,1;2;Appartement;3
11277;2020/02/26;92000;MARSEILLE 9EME;13;13209;51,29;2;Appartement;3
11278;2020/02/26;107500;MARSEILLE 10EME;13;13210;111,38;1;Appartement;6
11279;2020/02/26;52000;MARSEILLE 14EME;13;13214;44,01;1;Appartement;3
11280;2020/02/26;74000;VILLERS-SUR-MER;14;14754;24,28;1;Appartement;2
11281;2020/02/26;312000;LOIX;17;17207;48,7;1;Appartement;3
11282;2020/02/26;223800;LA ROCHELLE;17;17300;55,29;1;Appartement;3
11283;2020/02/26;197200;LA ROCHELLE;17;17300;49,3;1;Appartement;2
11284;2020/02/26;193000;PLENEUF-VAL-ANDRE;22;22186;67;1;Maison;4
11285;2020/02/26;52300;SARLAT-LA-CANEDA;24;24520;36,9;1;Appartement;2
11286;2020/02/26;180000;BEAUVALLON;26;26042;107,8;1;Maison;5
11287;2020/02/26;83500;VALENCE;26;26362;59,42;2;Appartement;3
11288;2020/02/26;255000;VALENCE;26;26362;84,3;1;Appartement;4
11289;2020/02/26;128250;EZY SUR EURE;27;27230;87,5;1;Appartement;3
11290;2020/02/26;142000;AJACCIO;2A;2A004;34,62;1;Appartement;2
11291;2020/02/26;180500;AJACCIO;2A;2A004;40,79;1;Appartement;2
11292;2020/02/26;107000;ALBITRECCIA;2A;2A008;20,58;1;Appartement;1
11293;2020/02/26;380613;LECCI;2A;2A139;80,74;1;Appartement;3
11294;2020/02/26;170000;ZONZA;2A;2A362;68,19;1;Appartement;3
11295;2020/02/26;105000;BESSEGES;30;30037;14;3;Appartement;2
11296;2020/02/26;134050;LE GRAU DU ROI;30;30133;20,46;1;Appartement;1
11297;2020/02/26;63585;NIMES;30;30189;93,78;1;Appartement;3
11298;2020/02/26;72400;NIMES;30;30189;61,06;1;Appartement;4
11299;2020/02/26;477000;BORDEAUX;33;33063;90;1;Appartement;4
11300;2020/02/26;184800;BORDEAUX;33;33063;41,34;1;Appartement;1
11301;2020/02/26;156700;BRUGES;33;33075;66,74;1;Appartement;3
11302;2020/02/26;165000;CADAUJAC;33;33080;41,04;1;Appartement;2
11303;2020/02/26;244000;FLOIRAC;33;33167;100,03;1;Appartement;4
11304;2020/02/26;179000;HAUX;33;33201;63,81;1;Appartement;1
11305;2020/02/26;46500;LIBOURNE;33;33243;17,46;1;Appartement;1
11306;2020/02/26;155000;LORMONT;33;33249;78,54;2;Appartement;4
11307;2020/02/26;95500;LORMONT;33;33249;29,9;2;Appartement;1
11308;2020/02/26;194000;PESSAC;33;33318;81,6;1;Appartement;5
11309;2020/02/26;288400;VILLENAVE D ORNON;33;33550;91,25;1;Maison;4
11310;2020/02/26;387900;VILLENAVE D ORNON;33;33550;140,82;1;Maison;7
11311;2020/02/26;65030;BALARUC LES BAINS;34;34023;19,31;1;Appartement;1
11312;2020/02/26;91000;FRONTIGNAN;34;34108;23,28;1;Appartement;2
11313;2020/02/26;253000;SETE;34;34301;77,74;1;Maison;4
11314;2020/02/26;179425;RENNES;35;35238;36,3;1;Appartement;1
11315;2020/02/26;127500;GRENOBLE;38;38185;68,09;1;Appartement;3
11316;2020/02/26;113280;SAINT-MARTIN-D'HERES;38;38421;61,83;2;Appartement;3
11317;2020/02/26;54000;SASSENAGE;38;38474;20,31;1;Appartement;1
11318;2020/02/26;75700;DOLE;39;39198;69,2;1;Appartement;3
11319;2020/02/26;81000;DOLE;39;39198;52,58;1;Appartement;2
11320;2020/02/26;184800;ANDREZIEUX-BOUTHEON;42;42005;75,38;2;Appartement;4
11321;2020/02/26;153370;LA GRAND-CROIX;42;42103;72,36;1;Appartement;3
11322;2020/02/26;49000;ROANNE;42;42187;56,95;2;Appartement;2
11323;2020/02/26;63500;NANTES;44;44109;19,7;1;Appartement;1
11324;2020/02/26;113000;ST SEBASTIEN SUR LOIRE;44;44190;38,33;1;Appartement;2
11325;2020/02/26;240000;OLIVET;45;45232;143,16;1;Maison;5
11326;2020/02/26;70500;ORLEANS;45;45234;67,08;2;Appartement;4
11327;2020/02/26;42000;ANGERS;49;49007;36,35;1;Appartement;1
11328;2020/02/26;102000;GRANVILLE;50;50218;75;2;Appartement;4
11329;2020/02/26;125000;SILLERY;51;51536;65,4;1;Appartement;3
11330;2020/02/26;95000;BOUXIERES-AUX-DAMES;54;54090;49,38;1;Appartement;2
11331;2020/02/26;80280;LONGWY;54;54323;80,63;1;Appartement;3
11332;2020/02/26;51560;NANCY;54;54395;18,41;2;Appartement;1
11333;2020/02/26;57000;FOURCHAMBAULT;58;58117;76,24;2;Maison;3
11334;2020/02/26;112000;VILLENEUVE-D'ASCQ;59;59009;68,23;1;Appartement;4
11335;2020/02/26;173500;LAMBERSART;59;59328;47,95;2;Appartement;2
11336;2020/02/26;158000;LAMBERSART;59;59328;77;2;Appartement;3
11337;2020/02/26;123000;LILLE;59;59350;37;1;Appartement;1
11338;2020/02/26;106500;LILLE;59;59350;44,17;1;Appartement;2
11339;2020/02/26;215500;LA MADELEINE;59;59368;61,87;2;Appartement;3
11340;2020/02/26;100000;MARCQ EN BAROEUL;59;59378;59,99;2;Appartement;3
11341;2020/02/26;161510;ROUBAIX;59;59512;65,36;1;Appartement;0
11342;2020/02/26;132400;WASQUEHAL;59;59646;85,61;1;Appartement;4
11343;2020/02/26;128000;CLERMONT;60;60157;65,3;1;Maison;3
11344;2020/02/26;123700;PRECY SUR OISE;60;60513;47,6;1;Appartement;2
11345;2020/02/26;123000;ARRAS;62;62041;61,5;1;Appartement;3
11346;2020/02/26;;BETHUNE;62;62119;35,47;2;Appartement;2
11347;2020/02/26;106800;CAUTERETS;65;65138;35,84;1;Appartement;3
11348;2020/02/26;736800;COLLONGES-AU-MONT- D OR;69;69063;15,2;1;Appartement;1
11349;2020/02/26;189100;FRANCHEVILLE;69;69089;61,04;2;Appartement;3
11350;2020/02/26;152200;VENISSIEUX;69;69259;62,85;1;Appartement;3
11351;2020/02/26;216000;VILLEURBANNE;69;69266;60,62;1;Appartement;2
11352;2020/02/26;177500;VILLEURBANNE;69;69266;67,02;2;Appartement;4
11353;2020/02/26;154500;VILLEURBANNE;69;69266;40,48;1;Appartement;2
11354;2020/02/26;60000;RILLIEUX-LA-PAPE;69;69286;36,52;1;Appartement;1
11355;2020/02/26;340500;LYON 1ER;69;69381;43,85;3;Appartement;2
11356;2020/02/26;784849;LYON 6EME;69;69386;116,4;1;Appartement;6
11357;2020/02/26;43500;ALLONNES;72;72003;40,37;1;Appartement;2
11358;2020/02/26;165330;PASSY;74;74208;76,3;2;Appartement;3
11359;2020/02/26;1440000;PARIS 01;75;75101;111,1;2;Appartement;3
11360;2020/02/26;488000;PARIS 03;75;75103;30,93;1;Appartement;3
11361;2020/02/26;910000;PARIS 03;75;75103;71,4;1;Appartement;4
11362;2020/02/26;6454000;PARIS 03;75;75103;78,46;1;Appartement;4
11363;2020/02/26;127000;PARIS 03;75;75103;11,07;2;Appartement;1
11364;2020/02/26;445000;PARIS 04;75;75104;35,6;1;Appartement;2
11365;2020/02/26;751000;PARIS 05;75;75105;52,68;2;Appartement;3
11366;2020/02/26;91000;PARIS 05;75;75105;6,75;1;Appartement;1
11367;2020/02/26;419300;PARIS 05;75;75105;26;1;Appartement;1
11368;2020/02/26;1000000;PARIS 06;75;75106;71,15;1;Appartement;4
11369;2020/02/26;820000;PARIS 07;75;75107;52,3;3;Appartement;4
11370;2020/02/26;396000;PARIS 07;75;75107;29,44;1;Appartement;2
11371;2020/02/26;95000;PARIS 08;75;75108;9,81;1;Appartement;1
11372;2020/02/26;943000;PARIS 08;75;75108;88,84;2;Appartement;2
11373;2020/02/26;1532000;PARIS 09;75;75109;122,48;2;Appartement;3
11374;2020/02/26;690000;PARIS 09;75;75109;44,2;2;Appartement;3
11375;2020/02/26;220000;PARIS 09;75;75109;41,2;2;Appartement;1
11376;2020/02/26;14000;PARIS 09;75;75109;4,7;1;Appartement;1
11377;2020/02/26;50000;PARIS 09;75;75109;4,55;1;Appartement;4
11378;2020/02/26;499000;PARIS 10;75;75110;46,31;2;Appartement;2
11379;2020/02/26;2389240;PARIS 10;75;75110;170,66;1;Appartement;3
11380;2020/02/26;1250000;PARIS 10;75;75110;100,94;2;Appartement;3
11381;2020/02/26;663000;PARIS 11;75;75111;61,4;2;Appartement;4
11382;2020/02/26;278900;PARIS 11;75;75111;23,1;1;Appartement;2
11383;2020/02/26;70000;PARIS 11;75;75111;11,09;1;Appartement;1
11384;2020/02/26;1739600;PARIS 11;75;75111;157,57;1;Appartement;4
11385;2020/02/26;412000;PARIS 11;75;75111;42,79;1;Appartement;2
11386;2020/02/26;738200;PARIS 12;75;75112;100;2;Appartement;1
11387;2020/02/26;520000;PARIS 12;75;75112;49,59;2;Appartement;2
11388;2020/02/26;345000;PARIS 13;75;75113;34,31;2;Appartement;2
11389;2020/02/26;662000;PARIS 13;75;75113;69,87;1;Appartement;3
11390;2020/02/26;195000;PARIS 13;75;75113;15,1;1;Appartement;1
11391;2020/02/26;626900;PARIS 14;75;75114;65,85;2;Appartement;3
11392;2020/02/26;730000;PARIS 15;75;75115;57,74;1;Appartement;2
11393;2020/02/26;1100000;PARIS 15;75;75115;105,03;3;Appartement;4
11394;2020/02/26;815000;PARIS 15;75;75115;68,77;1;Appartement;3
11395;2020/02/26;741100;PARIS 15;75;75115;68,15;2;Appartement;3
11396;2020/02/26;375000;PARIS 15;75;75115;33,29;2;Appartement;2
11397;2020/02/26;681600;PARIS 16;75;75116;52,77;1;Appartement;3
11398;2020/02/26;304250;PARIS 16;75;75116;22,7;1;Appartement;1
11399;2020/02/26;360280;PARIS 17;75;75117;29,01;2;Appartement;1
11400;2020/02/26;74100;PARIS 17;75;75117;54,58;1;Appartement;3
11401;2020/02/26;174500;PARIS 17;75;75117;18,92;2;Appartement;1
11402;2020/02/26;155580;PARIS 17;75;75117;28,27;1;Appartement;2
11403;2020/02/26;292342,6;PARIS 18;75;75118;56,9;2;Appartement;3
11404;2020/02/26;585000;PARIS 18;75;75118;54,01;2;Appartement;4
11405;2020/02/26;65400;PARIS 18;75;75118;6,75;1;Appartement;1
11406;2020/02/26;1125645;PARIS 18;75;75118;143,05;1;Appartement;5
11407;2020/02/26;1037100;PARIS 18;75;75118;114,53;2;Appartement;4
11408;2020/02/26;595000;PARIS 19;75;75119;59,1;1;Appartement;3
11409;2020/02/26;431975;PARIS 19;75;75119;47,71;1;Appartement;2
11410;2020/02/26;810000;PARIS 19;75;75119;77,86;2;Appartement;3
11411;2020/02/26;681920;PARIS 19;75;75119;54;1;Appartement;2
11412;2020/02/26;208000;LE HAVRE;76;76351;74,95;2;Appartement;3
11413;2020/02/26;99400;LE HAVRE;76;76351;65,33;1;Appartement;3
11414;2020/02/26;198800;CESSON;77;77067;75,85;1;Maison;4
11415;2020/02/26;250000;CESSON;77;77067;117,04;1;Maison;6
11416;2020/02/26;66000;CHATELET-EN-BRIE (LE);77;77100;41,92;1;Appartement;2
11417;2020/02/26;210000;CHESSY;77;77111;43,34;1;Appartement;2
11418;2020/02/26;171000;FONTENAY-TRESIGNY;77;77192;68,28;1;Appartement;3
11419;2020/02/26;78000;MEAUX;77;77284;24,88;1;Appartement;1
11420;2020/02/26;163000;PONTAULT COMBAULT;77;77373;46,07;2;Appartement;2
11421;2020/02/26;193300;SAINT-PIERRE-LES-NEMOURS;77;77431;91,77;1;Maison;5
11422;2020/02/26;229900;TRILPORT;77;77475;95,53;1;Maison;5
11423;2020/02/26;143000;BOIS D ARCY;78;78073;59,91;2;Appartement;3
11424;2020/02/26;252900;BOUGIVAL;78;78092;73,43;2;Appartement;4
11425;2020/02/26;76000;CARRIERES SOUS POISSY;78;78123;19,83;2;Appartement;1
11426;2020/02/26;175000;CELLE-SAINT-CLOUD (LA);78;78126;48,96;1;Appartement;2
11427;2020/02/26;235900;CELLE-SAINT-CLOUD (LA);78;78126;77,24;2;Appartement;3
11428;2020/02/26;75000;CHATOU;78;78146;30,89;2;Appartement;2
11429;2020/02/26;370476;CHATOU;78;78146;58,26;3;Appartement;3
11430;2020/02/26;203000;LE CHESNAY-ROCQUENCOURT;78;78158;40,08;2;Maison;3
11431;2020/02/26;180000;GUYANCOURT;78;78297;50,59;1;Appartement;2
11432;2020/02/26;256100;MAISONS-LAFFITTE;78;78358;52,01;1;Appartement;2
11433;2020/02/26;342000;MAISONS-LAFFITTE;78;78358;73,77;1;Appartement;3
11434;2020/02/26;144900;MAUREPAS;78;78383;53,23;2;Appartement;2
11435;2020/02/26;242700;MESNIL-SAINT-DENIS (LE);78;78397;85,44;2;Appartement;4
11436;2020/02/26;124000;MEULAN-EN-YVELINES;78;78401;53,7;1;Appartement;2
11437;2020/02/26;131000;MEULAN-EN-YVELINES;78;78401;48,13;2;Appartement;2
11438;2020/02/26;135000;PLAISIR;78;78490;44,43;2;Appartement;2
11439;2020/02/26;344000;PLAISIR;78;78490;86,56;1;Maison;4
11440;2020/02/26;374640;POISSY;78;78498;68,96;1;Appartement;3
11441;2020/02/26;291262;SAINT-CYR-L ECOLE;78;78545;108,27;4;Appartement;4
11442;2020/02/26;222000;SAINT-GERMAIN-EN-LAYE;78;78551;61,72;2;Appartement;3
11443;2020/02/26;230200;SARTROUVILLE;78;78586;63,19;1;Appartement;4
11444;2020/02/26;145000;VAUX-SUR-SEINE;78;78638;34,54;1;Appartement;1
11445;2020/02/26;158700;VERNEUIL SUR SEINE;78;78642;75,8;1;Appartement;3
11446;2020/02/26;176000;MONTAUBAN;82;82121;112,64;2;Appartement;3
11447;2020/02/26;100000;SAINT ANTONIN NOBLE VAL;82;82155;68,87;1;Appartement;3
11448;2020/02/26;32000;CUERS;83;83049;22,74;1;Appartement;1
11449;2020/02/26;207000;CUERS;83;83049;60,23;1;Appartement;3
11450;2020/02/26;112000;SOLLIES-PONT;83;83130;44,51;1;Appartement;2
11451;2020/02/26;210800;SOLLIES-PONT;83;83130;54,81;1;Appartement;3
11452;2020/02/26;90830;TOULON;83;83137;48,73;2;Appartement;3
11453;2020/02/26;87000;SORGUES;84;84129;57,63;2;Appartement;3
11454;2020/02/26;135000;NOIRMOUTIER-EN-L'ILE;85;85163;33,07;1;Appartement;2
11455;2020/02/26;71000;ROCHE SUR YON (LA);85;85191;19,8;1;Appartement;1
11456;2020/02/26;98500;SABLES-D'OLONNE (LES);85;85194;26,57;1;Appartement;2
11457;2020/02/26;167000;SAINT-GILLES-CROIX-DE-VIE;85;85222;43,55;1;Appartement;3
11458;2020/02/26;121800;SAINT-HILAIRE-DE-RIEZ;85;85226;40,99;1;Maison;3
11459;2020/02/26;104000;TALMONT-SAINT-HILAIRE;85;85288;43,4;1;Appartement;3
11460;2020/02/26;40500;LIMOGES;87;87085;27,79;3;Appartement;2
11461;2020/02/26;179999;LIMOGES;87;87085;126,23;1;Appartement;4
11462;2020/02/26;120000;RAMONCHAMP;88;88369;91,94;2;Appartement;4
11463;2020/02/26;59000;VITTEL;88;88516;24,06;2;Appartement;3
11464;2020/02/26;84200;ARPAJON;91;91021;29,64;1;Appartement;1
11465;2020/02/26;282000;EVRY-COURCOURONNES;91;91228;118;1;Maison;6
11466;2020/02/26;82000;EVRY-COURCOURONNES;91;91228;46;1;Appartement;2
11467;2020/02/26;148050;JUVISY SUR ORGE;91;91326;48,9;1;Appartement;2
11468;2020/02/26;65000;MONTGERON;91;91421;25,9;2;Appartement;1
11469;2020/02/26;214830;MORANGIS;91;91432;67,68;1;Appartement;3
11470;2020/02/26;98000;MORSANG-SUR-ORGE;91;91434;36,49;1;Appartement;2
11471;2020/02/26;115000;ORSAY;91;91471;21,24;1;Appartement;1
11472;2020/02/26;70000;RIS-ORANGIS;91;91521;55,74;2;Appartement;3
11473;2020/02/26;137000;RIS-ORANGIS;91;91521;60,74;1;Appartement;3
11474;2020/02/26;135000;SAINT-GERMAIN-LES-CORBEIL;91;91553;41,57;1;Appartement;2
11475;2020/02/26;122000;SAVIGNY-SUR-ORGE;91;91589;59,02;2;Appartement;3
11476;2020/02/26;96500;SAVIGNY-SUR-ORGE;91;91589;65,67;2;Appartement;4
11477;2020/02/26;334000;VERRIERES LE BUISSON;91;91645;83,54;1;Appartement;4
11478;2020/02/26;95000;VIRY CHATILLON;91;91687;38,68;1;Appartement;2
11479;2020/02/26;155000;LES ULIS;91;91692;71,6;2;Appartement;3
11480;2020/02/26;485000;ANTONY;92;92002;89,3;1;Appartement;4
11481;2020/02/26;649700;ANTONY;92;92002;118,87;2;Appartement;4
11482;2020/02/26;191000;BAGNEUX;92;92007;38,28;1;Appartement;1
11483;2020/02/26;408000;CHATILLON;92;92020;61;1;Appartement;2
11484;2020/02/26;285000;CLAMART;92;92023;56,9;2;Appartement;3
11485;2020/02/26;86000;CLAMART;92;92023;12,32;1;Appartement;1
11486;2020/02/26;70000;CLAMART;92;92023;12,84;1;Appartement;1
11487;2020/02/26;154974;CLICHY;92;92024;27,93;1;Appartement;2
11488;2020/02/26;510000;COURBEVOIE;92;92026;65,17;2;Appartement;3
11489;2020/02/26;269100;ISSY-LES-MOULINEAUX;92;92040;33,13;2;Appartement;1
11490;2020/02/26;1284000;ISSY-LES-MOULINEAUX;92;92040;114,1;2;Maison;4
11491;2020/02/26;470000;LEVALLOIS-PERRET;92;92044;57,79;2;Appartement;3
11492;2020/02/26;205000;MONTROUGE;92;92049;37,09;2;Appartement;1
11493;2020/02/26;664460;MONTROUGE;92;92049;70;1;Appartement;1
11494;2020/02/26;293000;NANTERRE;92;92050;75,31;2;Appartement;4
11495;2020/02/26;402000;PUTEAUX;92;92062;57;1;Appartement;3
11496;2020/02/26;609047;RUEIL-MALMAISON;92;92063;94,47;2;Appartement;4
11497;2020/02/26;589250;SURESNES;92;92073;87,72;1;Appartement;4
11498;2020/02/26;521000;SURESNES;92;92073;82,51;1;Appartement;4
11499;2020/02/26;450000;SURESNES;92;92073;79,6;1;Appartement;3
11500;2020/02/26;489000;VANVES;92;92075;72,31;2;Appartement;3
11501;2020/02/26;223000;GAGNY;93;93032;82,02;3;Appartement;4
11502;2020/02/26;227000;LES LILAS;93;93045;30,35;1;Appartement;2
11503;2020/02/26;329000;LES LILAS;93;93045;39,68;1;Appartement;2
11504;2020/02/26;250000;LES LILAS;93;93045;49,96;2;Appartement;3
11505;2020/02/26;240000;MONTFERMEIL;93;93047;78,9;1;Maison;4
11506;2020/02/26;281500;MONTREUIL;93;93048;81,77;2;Appartement;4
11507;2020/02/26;179000;MONTREUIL;93;93048;17,44;1;Appartement;2
11508;2020/02/26;790000;MONTREUIL;93;93048;109,86;1;Appartement;5
