Id_transaction;Surface Carrez du 1er lot;Nombre de lots;Type local;Nombre pieces principales
26913;76,26;2;Appartement;4
26914;69,9;1;Appartement;3
26915;72,23;2;Appartement;3
26916;81,57;1;Appartement;5
26917;42,3;1;Appartement;2
26918;81;2;Appartement;3
26919;54,93;1;Appartement;3
26920;74,57;1;Appartement;5
26921;17,58;1;Appartement;1
26922;87,75;2;Appartement;4
26923;47,57;1;Appartement;2
26924;29,03;1;Appartement;1
26925;87,9;1;Appartement;3
26926;43,8;1;Appartement;2
26927;60,57;1;Appartement;2
26928;69,76;1;Appartement;3
26929;42,75;1;Appartement;2
26930;31,79;1;Appartement;1
26931;32,5;1;Appartement;1
26932;65,41;1;Appartement;3
26933;50,08;1;Appartement;2
26934;25,3;1;Appartement;2
26935;59,08;2;Appartement;3
26936;25,38;1;Appartement;1
26937;48,24;2;Appartement;3
26938;88,46;4;Appartement;4
26939;44,67;1;Appartement;2
26940;99,8;1;Appartement;4
26941;53,8;2;Appartement;3
26942;39,66;1;Appartement;2
26943;78,94;1;Appartement;4
26944;59,02;2;Appartement;4
26945;46,94;1;Appartement;2
26946;58,87;1;Appartement;3
26947;49,5;1;Appartement;2
26948;39,32;1;Appartement;2
26949;67,17;1;Appartement;4
26950;41,64;1;Appartement;2
26951;62,38;2;Appartement;3
26952;35,11;2;Appartement;1
26953;65,27;2;Appartement;2
26954;82;3;Appartement;2
26955;51,52;2;Appartement;2
26956;111,23;1;Appartement;5
26957;41,08;2;Appartement;1
26958;44,57;1;Appartement;2
26959;98,05;1;Appartement;5
26960;62,59;3;Appartement;3
26961;52,38;1;Appartement;2
26962;16,4;1;Appartement;1
26963;75,33;2;Appartement;3
26964;66,99;1;Appartement;3
26965;31,42;1;Appartement;2
26966;12,98;1;Appartement;2
26967;117,26;2;Appartement;4
26968;22,5;2;Appartement;1
26969;218,43;1;Appartement;7
26970;31,61;2;Appartement;2
26971;100,63;2;Appartement;4
26972;184,2;2;Appartement;7
26973;160,08;2;Appartement;6
26974;59,27;2;Appartement;3
26975;63,02;2;Appartement;3
26976;94,25;1;Appartement;4
26977;49;1;Appartement;3
26978;35,78;2;Appartement;2
26979;44,58;2;Appartement;3
26980;72,91;2;Appartement;4
26981;27,91;1;Appartement;2
26982;15,75;2;Appartement;1
26983;10,75;1;Appartement;0
26984;40,6;2;Appartement;2
26985;30,7;2;Appartement;2
26986;28,5;1;Appartement;1
26987;51,25;2;Appartement;2
26988;57,23;1;Appartement;3
26989;24,94;2;Appartement;2
26990;62,11;2;Appartement;2
26991;94,93;1;Appartement;3
26992;49,3;1;Appartement;2
26993;44,51;1;Appartement;2
26994;14,18;1;Appartement;1
26995;128,3;2;Appartement;4
26996;15;1;Appartement;1
26997;43,74;2;Appartement;2
26998;48,21;1;Appartement;2
26999;28,22;1;Appartement;1
27000;129,82;2;Appartement;3
27001;89,75;1;Appartement;4
27002;70,93;1;Appartement;4
27003;15,7;1;Appartement;1
27004;62,46;1;Appartement;4
27005;14,52;1;Appartement;1
27006;56,5;1;Appartement;3
27007;26,67;2;Appartement;2
27008;79,26;1;Appartement;4
27009;29,77;1;Appartement;2
27010;33,88;1;Appartement;2
27011;18,03;1;Appartement;1
27012;41,23;1;Appartement;2
27013;43,3;2;Appartement;2
27014;21,22;1;Appartement;2
27015;29,39;2;Appartement;1
27016;43,17;2;Appartement;3
27017;78,47;2;Appartement;3
27018;56,23;2;Appartement;3
27019;46,6;2;Appartement;3
27020;73,1;2;Appartement;4
27021;56,85;1;Appartement;2
27022;31,37;1;Appartement;2
27023;13,9;1;Appartement;2
27024;41,61;2;Appartement;2
27025;22,02;1;Appartement;1
27026;12,53;1;Appartement;1
27027;45,38;1;Appartement;2
27028;46,2;1;Appartement;2
27029;41,13;1;Appartement;3
27030;29,16;2;Appartement;1
27031;31,6;2;Appartement;1
27032;43,79;1;Appartement;2
27033;86,91;2;Appartement;4
27034;17,19;1;Appartement;1
27035;70,17;2;Appartement;4
27036;78,43;1;Maison;4
27037;90;1;Maison;4
27038;74,66;1;Maison;4
27039;57,9;1;Appartement;3
27040;58,81;1;Appartement;3
27041;76,38;1;Appartement;3
27042;88,42;1;Maison;5
27043;28,1;1;Appartement;1
27044;66,63;2;Appartement;4
27045;113,05;1;Maison;6
27046;50,95;1;Appartement;2
27047;42,04;1;Appartement;2
27048;74,36;2;Appartement;5
27049;87,74;1;Maison;4
27050;77,54;2;Appartement;4
27051;57,05;1;Appartement;3
27052;63,55;1;Maison;5
27053;36,25;1;Appartement;2
27054;53,11;1;Appartement;2
27055;83,18;1;Appartement;4
27056;107,05;1;Maison;5
27057;58,07;1;Appartement;3
27058;59,59;2;Appartement;3
27059;67,45;2;Appartement;4
27060;21,46;1;Appartement;1
27061;31,79;2;Appartement;1
27062;37,96;2;Appartement;1
27063;85,46;1;Appartement;4
27064;51,67;2;Appartement;2
27065;66,49;2;Appartement;4
27066;70,67;1;Appartement;3
27067;55,38;2;Maison;2
27068;56,54;1;Appartement;4
27069;34,2;1;Appartement;2
27070;39,41;2;Appartement;2
27071;19,49;1;Appartement;1
27072;85,45;2;Appartement;4
27073;27,75;1;Appartement;1
27074;72,22;2;Appartement;3
27075;64,49;2;Appartement;3
27076;88,66;2;Appartement;3
27077;36,39;2;Appartement;2
27078;18,49;1;Appartement;1
27079;101,48;1;Maison;4
27080;40,07;1;Appartement;2
27081;41,51;1;Appartement;2
27082;64,76;1;Appartement;3
27083;129,42;1;Appartement;5
27084;106;1;Appartement;3
27085;131,29;9;Appartement;5
27086;43,54;2;Appartement;3
27087;15,38;1;Appartement;1
27088;69,65;2;Appartement;4
27089;18,44;2;Appartement;1
27090;28,36;1;Appartement;1
27091;80;1;Appartement;4
27092;25,04;1;Appartement;2
27093;29,25;1;Appartement;2
27094;78,41;1;Appartement;4
27095;59;1;Appartement;3
27096;19,81;1;Appartement;1
27097;38,45;1;Appartement;2
27098;44,04;1;Appartement;3
27099;33,73;1;Appartement;1
27100;139,97;1;Appartement;6
27101;36,42;1;Appartement;2
27102;75,64;3;Appartement;3
27103;41,38;1;Appartement;2
27104;80,62;1;Maison;4
27105;75,71;2;Appartement;3
27106;27,68;1;Appartement;2
27107;77,3;1;Appartement;3
27108;93;1;Maison;4
27109;79,36;1;Maison;4
27110;45,2;1;Appartement;3
27111;36,74;1;Appartement;2
27112;60,69;2;Appartement;3
27113;91,97;2;Appartement;4
27114;73,97;2;Appartement;3
27115;61,11;1;Appartement;4
27116;60,65;2;Appartement;3
27117;122,04;1;Maison;4
27118;61,18;2;Appartement;3
27119;33,67;1;Appartement;2
27120;104,64;1;Appartement;1
27121;68;2;Appartement;3
27122;134,2;2;Appartement;6
27123;174,05;2;Appartement;7
27124;40,17;2;Appartement;2
27125;74,19;2;Appartement;4
27126;32,77;2;Appartement;2
27127;56,49;2;Appartement;3
27128;113,5;1;Appartement;5
27129;44,45;2;Appartement;3
27130;39,77;1;Appartement;2
27131;67,78;2;Appartement;3
27132;35,1;2;Appartement;2
27133;87,72;2;Appartement;4
27134;84,57;2;Appartement;3
27135;49,72;2;Appartement;3
27136;65,28;2;Appartement;4
27137;49,26;2;Appartement;2
27138;48,1;2;Appartement;3
27139;40,04;1;Appartement;2
27140;55,35;2;Appartement;3
27141;34,03;2;Appartement;1
27142;57,14;2;Appartement;3
27143;98,72;1;Appartement;5
27144;35,05;1;Appartement;2
27145;71,04;2;Appartement;4
27146;93,25;1;Maison;4
27147;59,29;1;Appartement;3
27148;25,5;1;Appartement;1
27149;25,02;1;Appartement;2
27150;43,91;1;Appartement;2
27151;57,89;1;Appartement;2
27152;35,66;2;Appartement;2
27153;54,43;2;Appartement;3
27154;92,2;2;Appartement;4
27155;47,68;2;Appartement;2
27156;21,45;1;Appartement;1
27157;47,45;2;Appartement;2
27158;68,12;1;Appartement;4
27159;51,23;1;Appartement;2
27160;38,29;2;Appartement;3
27161;36,45;2;Appartement;2
27162;41,51;2;Appartement;2
27163;79,74;1;Appartement;4
27164;141,8;1;Maison;6
27165;68,95;2;Appartement;4
27166;71,62;2;Appartement;3
27167;24,68;1;Appartement;2
27168;26,2;1;Appartement;1
27169;140,89;4;Appartement;7
27170;74,35;1;Appartement;3
27171;73,6;1;Appartement;2
27172;32,17;1;Appartement;1
27173;89,87;2;Appartement;3
27174;20,9;2;Appartement;2
27175;42,06;2;Appartement;1
27176;92,44;1;Maison;5
27177;65,53;2;Appartement;4
27178;56,75;1;Appartement;3
27179;93,7;3;Appartement;4
27180;43,44;1;Appartement;2
27181;95,71;2;Appartement;5
27182;85,34;1;Appartement;4
27183;25,95;1;Appartement;1
27184;18,26;1;Appartement;1
27185;60,28;1;Appartement;3
27186;99,22;1;Appartement;4
27187;49,06;2;Appartement;2
27188;39,15;1;Appartement;2
27189;19,17;1;Appartement;1
27190;20,19;1;Appartement;1
27191;20,56;1;Appartement;1
27192;107,56;2;Appartement;5
27193;57,3;2;Appartement;3
27194;53,37;2;Appartement;2
27195;68,6;1;Appartement;3
27196;60,79;2;Appartement;3
27197;58,56;1;Appartement;2
27198;74,41;2;Appartement;3
27199;39,07;1;Appartement;2
27200;81,1;2;Appartement;5
27201;36,79;2;Appartement;2
27202;43,15;2;Appartement;2
27203;41,02;2;Appartement;2
27204;44,07;2;Appartement;2
27205;56,27;1;Appartement;3
27206;55,75;1;Appartement;3
27207;34,1;1;Appartement;2
27208;23,25;1;Appartement;2
27209;31,45;1;Appartement;1
27210;44,49;1;Appartement;2
27211;27,19;2;Appartement;2
27212;34,98;1;Appartement;1
27213;62,92;2;Appartement;3
27214;64,98;2;Appartement;4
27215;73,88;2;Appartement;4
27216;44,74;1;Appartement;2
27217;27,76;2;Appartement;2
27218;66,6;2;Appartement;3
27219;34,63;1;Appartement;2
27220;80,92;2;Appartement;4
27221;78,82;2;Appartement;4
27222;52,72;2;Appartement;3
27223;37,36;2;Appartement;2
27224;44,24;1;Appartement;2
27225;81;1;Appartement;4
27226;30,06;1;Appartement;2
27227;46,88;1;Appartement;3
27228;100,91;1;Maison;4
27229;22,61;1;Appartement;1
27230;74,33;3;Appartement;3
27231;76,1;2;Appartement;3
27232;68,25;1;Appartement;3
27233;54,04;2;Appartement;3
27234;44,4;1;Appartement;2
27235;62,89;1;Appartement;4
27236;43,97;2;Appartement;1
27237;29,02;1;Appartement;1
27238;56,87;1;Appartement;3
27239;42,22;1;Appartement;2
27240;46,87;2;Appartement;2
27241;57,43;4;Appartement;3
27242;39,38;1;Appartement;2
27243;61,27;1;Maison;3
27244;30,59;1;Appartement;2
27245;49,5;1;Appartement;2
27246;59,45;1;Maison;3
27247;93,11;2;Appartement;4
27248;84,45;1;Appartement;5
27249;56,62;1;Appartement;3
27250;80,01;1;Appartement;4
27251;117,87;1;Maison;5
27252;47,38;1;Appartement;2
27253;46,8;2;Appartement;2
27254;56,68;2;Appartement;3
27255;95;1;Appartement;3
27256;24,7;1;Appartement;2
27257;76,51;1;Maison;4
27258;66,45;2;Appartement;3
27259;32,3;1;Appartement;2
27260;25,3;1;Appartement;2
27261;81,97;1;Maison;4
27262;76,41;2;Appartement;4
27263;25,32;1;Appartement;1
27264;30,39;1;Appartement;1
27265;19,09;1;Appartement;1
27266;50,8;1;Appartement;2
27267;70,42;1;Appartement;4
27268;124,12;1;Appartement;4
27269;71,26;2;Appartement;3
27270;26,25;1;Maison;2
27271;62,1;1;Appartement;3
27272;17,59;1;Appartement;1
27273;30,19;1;Appartement;1
27274;45,38;2;Appartement;2
27275;39,05;1;Appartement;2
27276;53,13;2;Appartement;2
27277;43,66;1;Appartement;2
27278;103,1;2;Appartement;4
27279;78,23;2;Appartement;4
27280;34,63;1;Appartement;1
27281;70,24;2;Appartement;4
27282;47,91;2;Appartement;2
27283;28,59;1;Appartement;1
27284;29,5;1;Appartement;1
27285;53,39;2;Appartement;2
27286;19,51;1;Appartement;1
27287;73;1;Appartement;4
27288;51,5;4;Appartement;3
27289;57,38;2;Appartement;3
27290;41,22;1;Appartement;2
27291;65,45;2;Appartement;3
27292;52,85;1;Appartement;3
27293;48;1;Appartement;3
27294;43,64;1;Appartement;2
27295;20,88;1;Appartement;1
27296;68,17;1;Maison;4
27297;48,79;1;Appartement;2
27298;45,5;1;Appartement;2
27299;45,9;1;Appartement;2
27300;27,03;1;Appartement;1
27301;103,94;2;Maison;3
27302;30,95;1;Appartement;1
27303;75,27;1;Appartement;2
27304;47,41;1;Appartement;2
27305;83,9;1;Appartement;3
27306;16,82;1;Appartement;1
27307;40,66;1;Appartement;2
27308;47,95;1;Appartement;2
27309;38,73;2;Appartement;2
27310;43,89;1;Appartement;2
27311;73,23;2;Appartement;3
27312;54,5;1;Appartement;2
27313;61,67;1;Appartement;4
27314;31,74;1;Appartement;3
27315;73,55;1;Appartement;1
27316;85,2;2;Appartement;4
27317;70,57;2;Appartement;3
27318;78,5;2;Appartement;3
27319;45,62;1;Appartement;2
27320;26,85;1;Appartement;1
27321;67,29;1;Appartement;4
27322;68,92;3;Appartement;3
27323;122;3;Appartement;3
27324;20,97;2;Appartement;2
27325;86,29;1;Appartement;4
27326;47,17;2;Appartement;2
27327;50,69;3;Appartement;3
27328;46,6;1;Appartement;2
27329;61,56;1;Appartement;3
27330;19,18;1;Appartement;1
27331;18,57;2;Appartement;1
27332;18,45;1;Appartement;1
27333;29,12;1;Appartement;2
27334;31,14;2;Appartement;2
27335;18,85;1;Appartement;1
27336;30,43;1;Appartement;2
27337;17,55;1;Appartement;1
27338;142,02;1;Appartement;4
27339;31,22;1;Appartement;2
27340;96,86;1;Appartement;1
27341;54,16;1;Appartement;3
27342;27,83;1;Appartement;1
27343;22,6;1;Appartement;1
27344;26,57;1;Appartement;2
27345;14,71;1;Appartement;1
27346;16,03;1;Appartement;1
27347;21,06;1;Appartement;1
27348;43,38;2;Appartement;3
27349;19,88;1;Appartement;1
27350;29,32;1;Appartement;1
27351;47,5;1;Appartement;3
27352;99,34;2;Appartement;5
27353;31,53;4;Appartement;2
27354;49;2;Appartement;2
27355;32,7;2;Appartement;2
27356;46,28;2;Appartement;1
27357;111,38;1;Appartement;3
27358;79;2;Appartement;3
27359;135,06;3;Appartement;4
27360;64,9;2;Appartement;2
27361;27,82;2;Appartement;2
27362;43,05;2;Appartement;2
27363;43,12;2;Appartement;2
27364;43,35;2;Appartement;2
27365;25,01;2;Appartement;1
27366;25,92;1;Appartement;1
27367;18,08;1;Appartement;1
27368;40,67;1;Appartement;2
27369;31;1;Appartement;2
27370;29,42;2;Appartement;1
27371;14,79;1;Appartement;1
27372;37,07;2;Appartement;2
27373;61,55;1;Appartement;3
27374;46,97;1;Appartement;3
27375;94,08;1;Appartement;2
27376;91,03;1;Appartement;4
27377;75,37;1;Appartement;4
27378;67,81;1;Appartement;3
27379;29,19;1;Appartement;2
27380;25,79;1;Appartement;1
27381;17,4;1;Appartement;1
27382;85,85;2;Appartement;5
27383;88;1;Appartement;4
27384;43,85;1;Appartement;2
27385;55,57;2;Appartement;2
27386;42,9;1;Appartement;2
27387;42,62;1;Appartement;2
27388;40,27;2;Appartement;2
27389;93,46;1;Maison;5
27390;33,08;1;Appartement;1
27391;15,1;1;Appartement;1
27392;53,87;1;Appartement;2
27393;93,04;1;Appartement;4
27394;106,95;1;Maison;6
27395;58,2;1;Appartement;3
27396;149,28;1;Maison;7
27397;97,08;2;Appartement;5
27398;37,02;1;Appartement;1
27399;21,66;1;Appartement;1
27400;72,63;2;Appartement;3
27401;46,08;1;Appartement;2
27402;69,58;1;Maison;4
27403;19,47;1;Appartement;1
27404;46,56;2;Appartement;3
27405;24,79;2;Appartement;1
27406;57,58;2;Appartement;3
27407;50,5;1;Appartement;2
27408;59;1;Appartement;3
27409;33,07;1;Appartement;1
27410;29,23;1;Appartement;2
27411;49,01;1;Appartement;2
27412;58,99;1;Appartement;3
27413;31,31;1;Appartement;2
27414;40,39;1;Appartement;3
27415;93,14;1;Appartement;5
27416;29,81;1;Appartement;2
27417;70,08;2;Appartement;3
27418;34,3;1;Appartement;2
27419;97,14;1;Appartement;4
27420;63,82;2;Appartement;3
27421;69,03;1;Appartement;3
27422;30,56;1;Appartement;2
27423;84,93;1;Appartement;3
27424;68,9;1;Maison;4
27425;55,23;1;Appartement;3
27426;75,81;2;Appartement;4
27427;72,9;1;Appartement;3
27428;57,6;1;Appartement;3
27429;43;2;Appartement;2
27430;44,74;2;Appartement;2
27431;54,7;1;Appartement;3
27432;24,84;2;Appartement;2
27433;129,77;3;Appartement;5
27434;89,39;1;Maison;4
27435;36,07;1;Appartement;1
27436;75,22;2;Appartement;4
27437;54,77;2;Appartement;3
27438;43,74;2;Appartement;2
27439;102,77;2;Appartement;5
27440;50,74;2;Appartement;3
27441;91,02;1;Appartement;4
27442;28,67;1;Appartement;1
27443;72,13;2;Appartement;4
27444;49,27;1;Appartement;3
27445;41,35;1;Appartement;2
27446;94,47;3;Appartement;4
27447;74,61;2;Appartement;3
27448;25,06;2;Appartement;1
27449;28;2;Appartement;2
27450;84,79;1;Appartement;4
27451;83,82;1;Maison;5
27452;65,68;1;Appartement;3
27453;32,24;1;Appartement;1
27454;32,11;2;Appartement;1
27455;32,87;1;Appartement;1
27456;90,27;1;Appartement;4
27457;55,51;2;Appartement;3
27458;29,69;1;Appartement;1
27459;52,47;2;Appartement;2
27460;61,11;1;Appartement;3
27461;64,19;2;Appartement;3
27462;59,71;2;Appartement;3
27463;64,34;1;Appartement;3
27464;84,83;1;Appartement;4
27465;59,72;1;Appartement;3
27466;85,34;2;Appartement;4
27467;169,31;1;Maison;5
27468;21,04;1;Appartement;1
27469;68,99;1;Appartement;3
27470;59,19;1;Maison;3
27471;23,85;1;Appartement;1
27472;141,7;1;Maison;4
27473;44,64;1;Maison;3
27474;58,05;1;Appartement;2
27475;53,07;2;Appartement;2
27476;67,36;2;Appartement;3
27477;57,51;2;Appartement;3
27478;58,81;2;Appartement;3
27479;58,16;2;Appartement;3
27480;80,06;2;Appartement;3
27481;32,71;2;Appartement;1
27482;89,06;1;Appartement;5
27483;44,94;1;Appartement;2
27484;50;2;Appartement;2
27485;27,94;2;Appartement;1
27486;54,09;1;Appartement;3
27487;75,7;1;Maison;4
27488;41,18;1;Appartement;2
27489;44,15;1;Appartement;2
27490;104,89;1;Maison;4
27491;39,23;1;Appartement;2
27492;62,11;2;Appartement;3
27493;119,85;1;Maison;6
27494;114,3;1;Maison;4
27495;78,5;2;Appartement;4
27496;44,65;1;Appartement;2
27497;71,48;2;Appartement;3
27498;67,59;2;Appartement;4
27499;66,69;1;Appartement;3
27500;50,11;1;Appartement;1
27501;135,89;1;Appartement;2
27502;32,6;1;Appartement;2
27503;20,69;1;Appartement;1
27504;23,66;1;Appartement;1
27505;41,3;1;Appartement;2
27506;29,51;1;Appartement;1
27507;56,05;2;Appartement;2
27508;89,27;1;Appartement;4
27509;164,4;1;Appartement;1
27510;27;2;Appartement;7
27511;19,51;1;Appartement;1
27512;38,7;1;Appartement;3
27513;44,29;1;Appartement;2
27514;32,2;2;Appartement;1
27515;46,24;2;Appartement;3
27516;25,75;2;Appartement;4
27517;42,13;2;Appartement;2
27518;56,29;2;Appartement;3
27519;56,29;2;Appartement;2
27520;44,17;1;Appartement;2
27521;44,7;2;Maison;3
27522;31,12;1;Appartement;1
27523;23,58;1;Appartement;1
27524;24,54;1;Appartement;1
27525;97,54;2;Appartement;4
27526;56,11;2;Appartement;3
27527;70,16;2;Appartement;4
27528;35,27;1;Appartement;2
27529;67,65;1;Maison;3
27530;40,41;1;Maison;2
27531;29;1;Appartement;1
27532;42,34;1;Appartement;3
27533;25,94;1;Appartement;1
27534;39,52;1;Appartement;2
27535;58;2;Appartement;3
27536;96,58;1;Appartement;3
27537;50,55;1;Appartement;2
27538;55,57;1;Appartement;3
27539;36,99;1;Appartement;2
27540;27,42;1;Appartement;1
27541;89,39;1;Appartement;1
27542;84,66;2;Appartement;5
27543;67,93;1;Appartement;3
27544;91,5;1;Appartement;3
27545;50,66;1;Appartement;2
27546;84,93;1;Appartement;3
27547;58,06;2;Appartement;2
27548;65,6;1;Appartement;4
27549;72,83;1;Appartement;3
27550;30,11;1;Appartement;1
27551;20,12;1;Appartement;1
27552;44,77;1;Appartement;2
27553;62,24;1;Appartement;3
27554;99,26;1;Maison;4
27555;27,85;1;Appartement;1
27556;45,72;2;Appartement;2
27557;33,22;1;Appartement;2
27558;23;1;Appartement;1
27559;66,65;1;Appartement;3
27560;51,75;1;Appartement;2
27561;65,15;2;Appartement;3
27562;70,31;1;Appartement;4
27563;68,56;1;Appartement;4
27564;73,25;1;Appartement;4
27565;39,68;1;Appartement;2
27566;82,41;2;Appartement;4
27567;97,26;1;Appartement;3
27568;88,43;3;Appartement;5
27569;78,1;1;Appartement;4
27570;65,48;1;Appartement;3
27571;97,35;1;Appartement;5
27572;72;3;Appartement;3
27573;61,32;1;Appartement;3
27574;74,44;1;Appartement;4
27575;74,03;1;Appartement;3
27576;65,26;1;Appartement;3
27577;80,16;2;Appartement;4
27578;52;1;Appartement;2
27579;42,98;1;Appartement;2
27580;67,42;2;Appartement;4
27581;77,99;2;Appartement;4
27582;55,84;2;Appartement;3
27583;41,84;1;Appartement;2
27584;41,64;2;Appartement;2
27585;78,74;2;Appartement;4
27586;74,5;1;Appartement;5
27587;92,92;1;Appartement;5
27588;89,73;1;Appartement;4
27589;47,79;1;Appartement;3
27590;23,13;2;Appartement;1
27591;34,1;1;Appartement;1
27592;64;1;Appartement;3
27593;89,41;2;Appartement;4
27594;47,55;1;Appartement;2
27595;30,51;1;Appartement;1
27596;35,39;1;Appartement;2
27597;50,6;2;Maison;3
27598;72,68;1;Appartement;3
27599;86,31;2;Appartement;4
27600;37,63;3;Appartement;2
27601;43;1;Appartement;2
27602;34,23;2;Appartement;1
27603;75,94;1;Appartement;4
27604;72,94;1;Appartement;3
27605;40,1;1;Appartement;2
27606;62,06;2;Appartement;3
27607;72,83;1;Maison;4
27608;15,51;1;Appartement;1
27609;45,51;2;Appartement;2
27610;63,45;1;Appartement;3
27611;71,9;4;Appartement;3
27612;28,51;1;Appartement;1
27613;47,99;1;Appartement;2
27614;61,76;1;Appartement;3
27615;72,23;1;Appartement;3
27616;41,55;1;Appartement;2
27617;37,62;1;Appartement;2
27618;47,33;1;Appartement;2
27619;73,8;2;Appartement;3
27620;50,77;1;Appartement;3
27621;59,31;1;Appartement;3
27622;64,68;2;Appartement;4
27623;45,8;1;Appartement;2
27624;22,53;1;Appartement;1
27625;66,18;1;Appartement;3
27626;62,6;2;Appartement;4
27627;54,62;2;Appartement;3
27628;31,41;1;Appartement;1
27629;15,79;1;Appartement;1
27630;215,53;1;Maison;4
27631;42;1;Appartement;1
27632;38,21;1;Appartement;2
27633;159,15;1;Maison;4
27634;46;1;Appartement;2
27635;20,95;1;Appartement;1
27636;111,39;1;Maison;2
27637;64;1;Appartement;3
27638;54,21;2;Appartement;2
27639;68,09;2;Appartement;3
27640;101,45;2;Appartement;4
27641;62,8;1;Appartement;2
27642;78,2;2;Appartement;4
27643;39,92;1;Appartement;2
27644;23,39;1;Appartement;1
27645;28,54;3;Appartement;2
27646;18,41;1;Appartement;1
27647;103,03;2;Appartement;5
27648;72,5;1;Appartement;3
27649;79,79;1;Appartement;4
27650;62,73;1;Appartement;3
27651;90,53;1;Maison;4
27652;72,47;1;Appartement;1
27653;34,2;1;Appartement;3
27654;27,69;1;Appartement;1
27655;24,6;1;Appartement;1
27656;15,08;1;Appartement;1
27657;112,87;2;Appartement;5
27658;148,36;1;Appartement;1
27659;20,88;2;Appartement;1
27660;46,21;2;Appartement;2
27661;87,44;6;Appartement;2
27662;112,55;2;Appartement;4
27663;117,08;2;Appartement;3
27664;36,05;1;Appartement;2
27665;37,62;1;Appartement;2
27666;68,84;2;Appartement;3
27667;36,11;1;Appartement;2
27668;51,04;1;Appartement;3
27669;56,5;2;Appartement;3
27670;42,77;1;Appartement;3
27671;49,9;1;Appartement;2
27672;37,14;2;Appartement;2
27673;93,24;2;Appartement;4
27674;25,24;1;Appartement;2
27675;10,58;1;Appartement;1
27676;67,76;2;Appartement;3
27677;30,05;2;Appartement;2
27678;18,54;1;Appartement;1
27679;95,63;2;Appartement;4
27680;22,35;2;Appartement;1
27681;77,25;2;Appartement;2
27682;317,05;2;Appartement;6
27683;49,13;1;Appartement;2
27684;95,02;2;Appartement;2
27685;12,4;1;Appartement;1
27686;25,87;2;Appartement;1
27687;34,08;1;Appartement;2
27688;81,32;1;Appartement;3
27689;32,04;2;Appartement;1
27690;45,4;3;Appartement;3
27691;14,33;1;Appartement;1
27692;41,1;1;Appartement;2
27693;17,48;1;Appartement;1
27694;112,67;3;Appartement;5
27695;19,14;1;Appartement;1
27696;24,38;1;Appartement;1
27697;11,45;1;Appartement;1
27698;24,12;1;Appartement;3
27699;17,91;2;Appartement;1
27700;30,18;2;Appartement;2
27701;22,88;2;Appartement;1
27702;27,53;1;Appartement;2
27703;34,35;1;Appartement;2
27704;31,3;2;Appartement;2
27705;34,7;1;Appartement;2
27706;35,57;1;Appartement;2
27707;81,74;2;Appartement;4
27708;47,72;2;Appartement;3
27709;92,3;1;Appartement;4
27710;35,01;2;Appartement;2
27711;106,62;1;Maison;4
27712;21,2;1;Appartement;1
27713;27,24;1;Appartement;1
27714;16,22;1;Appartement;1
27715;15,82;1;Appartement;1
27716;16,22;1;Appartement;1
27717;16,03;1;Appartement;1
27718;44,27;2;Appartement;2
27719;64,34;1;Appartement;3
27720;60,76;1;Appartement;3
27721;15,66;1;Appartement;1
27722;34,06;1;Appartement;2
27723;53,69;1;Appartement;3
27724;40,71;1;Appartement;1
27725;71,53;2;Appartement;4
27726;68,86;1;Maison;3
27727;23,25;1;Appartement;1
27728;45,2;1;Appartement;2
27729;92,26;1;Appartement;4
27730;87,8;1;Appartement;4
27731;98,94;1;Maison;4
27732;17,53;1;Appartement;1
27733;74,04;1;Maison;3
27734;117,29;1;Maison;5
27735;53,36;3;Appartement;3
27736;43,9;1;Appartement;2
27737;68,69;2;Appartement;4
27738;82,96;1;Appartement;4
27739;149,03;1;Maison;5
27740;54,06;2;Appartement;2
27741;55,48;2;Appartement;3
27742;81,45;2;Appartement;5
27743;66,66;2;Appartement;4
27744;67,88;2;Appartement;3
27745;25,38;2;Appartement;1
27746;30,57;1;Appartement;2
27747;53,27;2;Appartement;2
27748;58,83;1;Appartement;3
27749;56,08;2;Appartement;3
27750;65,59;2;Appartement;4
27751;62,75;2;Appartement;3
27752;39,43;2;Appartement;2
27753;72,2;2;Appartement;4
27754;78,04;2;Appartement;3
27755;118,19;1;Maison;4
27756;82,79;1;Appartement;3
27757;38,4;1;Appartement;2
27758;65,2;2;Appartement;3
27759;28,7;1;Appartement;1
27760;44,2;1;Appartement;3
27761;16;1;Appartement;3
27762;35;1;Appartement;2
27763;39,38;1;Appartement;1
27764;31,06;1;Appartement;1
27765;86,18;2;Appartement;3
27766;61,75;1;Appartement;2
27767;73,09;2;Appartement;3
27768;20,35;1;Appartement;1
27769;19,94;1;Appartement;1
27770;44;1;Appartement;2
27771;64,02;2;Appartement;4
27772;76,9;2;Appartement;4
27773;56,25;1;Appartement;3
27774;23,11;1;Appartement;1
27775;19,31;1;Appartement;1
27776;37,15;1;Appartement;2
27777;68,9;2;Appartement;3
27778;88,78;1;Maison;4
27779;44,15;1;Appartement;2
27780;46,39;4;Appartement;2
27781;51,3;2;Appartement;3
27782;91,76;1;Maison;4
27783;91,74;2;Maison;4
27784;40,29;1;Appartement;2
27785;47,6;2;Appartement;2
27786;60,06;2;Appartement;2
27787;93,48;1;Maison;5
27788;72,3;1;Appartement;3
27789;83,94;2;Appartement;4
27790;56,25;2;Appartement;3
27791;47,39;1;Appartement;2
27792;16,35;1;Appartement;1
