Com_code;regrgp_nom;reg_nom;com_nom_maj_court
76606;Province;Normandie;MORIENNE
76607;Province;Normandie;STE MARGUERITE FAUVILLE
76608;Province;Normandie;STE MARGUERITE SUR DUCLAIR
76609;Province;Normandie;STE MARIE AU BOSC
76610;Province;Normandie;STE MARIE DES CHAMPS
76611;Province;Normandie;ST MARTIN AUX ARBRES
76612;Province;Normandie;ST MARTIN AU BOSC
76613;Province;Normandie;ST MARTIN AUX BUNEAUX
76614;Province;Normandie;ST MARTIN DE BOSCHERVILLE
76615;Province;Normandie;ST MARTIN DU BEC
76616;Province;Normandie;ST MARTIN DU MANOIR
76617;Province;Normandie;ST MARTIN DU VIVIER
76618;Province;Normandie;ST MARTIN EN CAMPAGNE
76619;Province;Normandie;ST MARTIN LE GAILLARD
76620;Province;Normandie;ST MARTIN L HORTIER
76621;Province;Normandie;ST MARTIN OSMONVILLE
76622;Province;Normandie;ST MAURICE D ETELAN
76623;Province;Normandie;ST MICHEL D HALESCOURT
76624;Province;Normandie;ST NICOLAS D ALIERMONT
76625;Province;Normandie;ST NICOLAS DE BLIQUETUIT
76626;Province;Normandie;ST NICOLAS DE LA HAIE
76627;Province;Normandie;ST NICOLAS DE LA TAILLE
76628;Province;Normandie;ST OUEN DU BREUIL
76629;Province;Normandie;ST OUEN LE MAUGER
76630;Province;Normandie;ST OUEN SOUS BAILLY
76631;Province;Normandie;ST PAER
76632;Province;Normandie;ST PIERRE BENOUVILLE
76633;Province;Normandie;ST PIERRE DE FRANQUEVILLE
76634;Province;Normandie;ST PIERRE DE MANNEVILLE
76635;Province;Normandie;ST PIERRE DES JONQUIERES
76636;Province;Normandie;ST PIERRE DE VARENGEVILLE
76637;Province;Normandie;ST PIERRE EN PORT
76638;Province;Normandie;ST PIERRE EN VAL
76639;Province;Normandie;ST PIERRE LAVIS
76640;Province;Normandie;ST PIERRE LES ELBEUF
76641;Province;Normandie;ST PIERRE LE VIEUX
76642;Province;Normandie;ST PIERRE LE VIGER
76643;Province;Normandie;ST QUENTIN AU BOSC
76644;Province;Normandie;ST REMY BOSCROCOURT
76645;Province;Normandie;ST RIQUIER EN RIVIERE
76646;Province;Normandie;ST RIQUIER ES PLAINS
76647;Province;Normandie;ST ROMAIN DE COLBOSC
76648;Province;Normandie;ST SAENS
76649;Province;Normandie;ST SAIRE
76650;Province;Normandie;ST SAUVEUR D EMALLEVILLE
76651;Province;Normandie;ST SYLVAIN
76652;Province;Normandie;ST VAAST D EQUIQUEVILLE
76653;Province;Normandie;ST VAAST DIEPPEDALLE
76654;Province;Normandie;ST VAAST DU VAL
76655;Province;Normandie;ST VALERY EN CAUX
76656;Province;Normandie;ST VICTOR L ABBAYE
76657;Province;Normandie;ST VIGOR D YMONVILLE
76658;Province;Normandie;ST VINCENT CRAMESNIL
76659;Province;Normandie;ST WANDRILLE RANCON
76660;Province;Normandie;SANDOUVILLE
76661;Province;Normandie;SANVIC
76662;Province;Normandie;SASSETOT LE MALGARDE
76663;Province;Normandie;SASSETOT LE MAUCONDUIT
76664;Province;Normandie;SASSEVILLE
76665;Province;Normandie;SAUCHAY
76666;Province;Normandie;SAUMONT LA POTERIE
76667;Province;Normandie;SAUQUEVILLE
76668;Province;Normandie;SAUSSAY
76669;Province;Normandie;SAUSSEUZEMARE EN CAUX
76670;Province;Normandie;SENNEVILLE SUR FECAMP
76671;Province;Normandie;SEPT MEULES
76672;Province;Normandie;SERQUEUX
76673;Province;Normandie;SERVAVILLE SALMONVILLE
76674;Province;Normandie;SEVIS
76675;Province;Normandie;SIERVILLE
76676;Province;Normandie;SIGY EN BRAY
76677;Province;Normandie;SMERMESNIL
76678;Province;Normandie;SOMMERY
76679;Province;Normandie;SOMMESNIL
76680;Province;Normandie;SORQUAINVILLE
76681;Province;Normandie;SOTTEVILLE LES ROUEN
76682;Province;Normandie;SOTTEVILLE SOUS LE VAL
76683;Province;Normandie;SOTTEVILLE SUR MER
76684;Province;Normandie;TANCARVILLE
76685;Province;Normandie;THEROULDEVILLE
76686;Province;Normandie;THEUVILLE AUX MAILLOTS
76687;Province;Normandie;THIEDEVILLE
76688;Province;Normandie;THIERGEVILLE
76689;Province;Normandie;THIETREVILLE
76690;Province;Normandie;THIL MANNEVILLE
76691;Province;Normandie;LE THIL RIBERPRE
76692;Province;Normandie;THIOUVILLE
76693;Province;Normandie;LE TILLEUL
76694;Province;Normandie;TOCQUEVILLE EN CAUX
76695;Province;Normandie;TOCQUEVILLE LES MURS
76696;Province;Normandie;TOCQUEVILLE SUR EU
76697;Province;Normandie;TORCY LE GRAND
76698;Province;Normandie;TORCY LE PETIT
76699;Province;Normandie;LE TORP MESNIL
76700;Province;Normandie;TOTES
76701;Province;Normandie;TOUFFREVILLE LA CABLE
76702;Province;Normandie;TOUFFREVILLE LA CORBELINE
76703;Province;Normandie;TOUFFREVILLE SUR EU
76704;Province;Normandie;TOURVILLE LA CHAPELLE
76705;Province;Normandie;TOURVILLE LA RIVIERE
76706;Province;Normandie;TOURVILLE LES IFS
76707;Province;Normandie;TOURVILLE SUR ARQUES
76708;Province;Normandie;TOUSSAINT
76709;Province;Normandie;LE TRAIT
76710;Province;Normandie;TREMAUVILLE
76711;Province;Normandie;LE TREPORT
76712;Province;Normandie;LA TRINITE DU MONT
76713;Province;Normandie;TRIQUERVILLE
76714;Province;Normandie;LES TROIS PIERRES
76715;Province;Normandie;TROUVILLE
76716;Province;Normandie;TURRETOT
76717;Province;Normandie;VAL DE LA HAYE
76718;Province;Normandie;VALLIQUERVILLE
76719;Province;Normandie;VALMONT
76720;Province;Normandie;VARENGEVILLE SUR MER
76721;Province;Normandie;VARNEVILLE BRETTEVILLE
76722;Province;Normandie;VARVANNES
76723;Province;Normandie;VASSONVILLE
76724;Province;Normandie;VATIERVILLE
76725;Province;Normandie;VATTETOT SOUS BEAUMONT
76726;Province;Normandie;VATTETOT SUR MER
76727;Province;Normandie;VATTEVILLE LA RUE
76728;Province;Normandie;LA VAUPALIERE
76729;Province;Normandie;VEAUVILLE LES BAONS
76730;Province;Normandie;VEAUVILLE LES QUELLES
76731;Province;Normandie;VENESTANVILLE
76732;Province;Normandie;BUTOT VENESVILLE
76733;Province;Normandie;VENTES ST REMY
76734;Province;Normandie;VERGETOT
76735;Province;Normandie;VEULES LES ROSES
76736;Province;Normandie;VEULETTES SUR MER
76737;Province;Normandie;VIBEUF
76738;Province;Normandie;VIEUX MANOIR
76739;Province;Normandie;VIEUX ROUEN SUR BRESLE
76740;Province;Normandie;LA VIEUX RUE
76741;Province;Normandie;VILLAINVILLE
76742;Province;Normandie;VILLEQUIER
76743;Province;Normandie;VILLERS ECALLES
76744;Province;Normandie;VILLERS SOUS FOUCARMONT
76745;Province;Normandie;VILLY SUR YERES
76746;Province;Normandie;VINNEMERVILLE
76747;Province;Normandie;VIRVILLE
76748;Province;Normandie;VITTEFLEUR
76749;Province;Normandie;WANCHY CAPVAL
76750;Province;Normandie;YAINVILLE
76751;Province;Normandie;YEBLERON
76752;Province;Normandie;YERVILLE
76753;Province;Normandie;YMARE
76754;Province;Normandie;YPORT
76755;Province;Normandie;YPREVILLE BIVILLE
76756;Province;Normandie;YQUEBEUF
76757;Province;Normandie;YVECRIQUE
76758;Province;Normandie;YVETOT
76759;Province;Normandie;YVILLE SUR SEINE
77001;Ile-de-France;Ile-de-France;ACHERES LA FORET
77002;Ile-de-France;Ile-de-France;AMILLIS
77003;Ile-de-France;Ile-de-France;AMPONVILLE
77004;Ile-de-France;Ile-de-France;ANDREZEL
77005;Ile-de-France;Ile-de-France;ANNET SUR MARNE
77006;Ile-de-France;Ile-de-France;ARBONNE LA FORET
77007;Ile-de-France;Ile-de-France;ARGENTIERES
77008;Ile-de-France;Ile-de-France;ARMENTIERES EN BRIE
77009;Ile-de-France;Ile-de-France;ARVILLE
77010;Ile-de-France;Ile-de-France;AUBEPIERRE OZOUER LE REPOS
77011;Ile-de-France;Ile-de-France;AUFFERVILLE
77012;Ile-de-France;Ile-de-France;AUGERS EN BRIE
77013;Ile-de-France;Ile-de-France;AULNOY
77014;Ile-de-France;Ile-de-France;AVON
77015;Ile-de-France;Ile-de-France;BABY
77016;Ile-de-France;Ile-de-France;BAGNEAUX SUR LOING
77017;Ile-de-France;Ile-de-France;BAILLY CARROIS
77018;Ile-de-France;Ile-de-France;BAILLY ROMAINVILLIERS
77019;Ile-de-France;Ile-de-France;BALLOY
77020;Ile-de-France;Ile-de-France;BANNOST VILLEGAGNON
77021;Ile-de-France;Ile-de-France;BARBEY
77022;Ile-de-France;Ile-de-France;BARBIZON
77023;Ile-de-France;Ile-de-France;BARCY
77024;Ile-de-France;Ile-de-France;BASSEVELLE
77025;Ile-de-France;Ile-de-France;BAZOCHES LES BRAY
77026;Ile-de-France;Ile-de-France;BEAUCHERY ST MARTIN
77027;Ile-de-France;Ile-de-France;BEAUMONT DU GATINAIS
77028;Ile-de-France;Ile-de-France;BEAUTHEIL
77029;Ile-de-France;Ile-de-France;BEAUVOIR
77030;Ile-de-France;Ile-de-France;BELLOT
77031;Ile-de-France;Ile-de-France;BERNAY VILBERT
77032;Ile-de-France;Ile-de-France;BETON BAZOCHES
77033;Ile-de-France;Ile-de-France;BEZALLES
77034;Ile-de-France;Ile-de-France;BLANDY
77035;Ile-de-France;Ile-de-France;BLENNES
77036;Ile-de-France;Ile-de-France;BOISDON
77037;Ile-de-France;Ile-de-France;BOIS LE ROI
77038;Ile-de-France;Ile-de-France;BOISSETTES
77039;Ile-de-France;Ile-de-France;BOISSISE LA BERTRAND
77040;Ile-de-France;Ile-de-France;BOISSISE LE ROI
77041;Ile-de-France;Ile-de-France;BOISSY AUX CAILLES
77042;Ile-de-France;Ile-de-France;BOISSY LE CHATEL
77043;Ile-de-France;Ile-de-France;BOITRON
77044;Ile-de-France;Ile-de-France;BOMBON
77045;Ile-de-France;Ile-de-France;BOUGLIGNY
77046;Ile-de-France;Ile-de-France;BOULANCOURT
77047;Ile-de-France;Ile-de-France;BOULEURS
77048;Ile-de-France;Ile-de-France;BOURRON MARLOTTE
77049;Ile-de-France;Ile-de-France;BOUTIGNY
77050;Ile-de-France;Ile-de-France;BRANSLES
77051;Ile-de-France;Ile-de-France;BRAY SUR SEINE
77052;Ile-de-France;Ile-de-France;BREAU
77053;Ile-de-France;Ile-de-France;BRIE COMTE ROBERT
77054;Ile-de-France;Ile-de-France;LA BROSSE MONTCEAUX
77055;Ile-de-France;Ile-de-France;BROU SUR CHANTEREINE
77056;Ile-de-France;Ile-de-France;BURCY
77057;Ile-de-France;Ile-de-France;BUSSIERES
77058;Ile-de-France;Ile-de-France;BUSSY ST GEORGES
77059;Ile-de-France;Ile-de-France;BUSSY ST MARTIN
77060;Ile-de-France;Ile-de-France;BUTHIERS
77061;Ile-de-France;Ile-de-France;CANNES ECLUSE
77062;Ile-de-France;Ile-de-France;CARNETIN
77063;Ile-de-France;Ile-de-France;LA CELLE SUR MORIN
77064;Ile-de-France;Ile-de-France;LA CELLE SUR SEINE
77065;Ile-de-France;Ile-de-France;CELY EN BIERE
77066;Ile-de-France;Ile-de-France;CERNEUX
77067;Ile-de-France;Ile-de-France;CESSON
77068;Ile-de-France;Ile-de-France;CESSOY EN MONTOIS
77069;Ile-de-France;Ile-de-France;CHAILLY EN BIERE
77070;Ile-de-France;Ile-de-France;CHAILLY EN BRIE
77071;Ile-de-France;Ile-de-France;CHAINTREAUX
77072;Ile-de-France;Ile-de-France;CHALAUTRE LA GRANDE
77073;Ile-de-France;Ile-de-France;CHALAUTRE LA PETITE
77074;Ile-de-France;Ile-de-France;CHALAUTRE LA REPOSTE
77075;Ile-de-France;Ile-de-France;CHALIFERT
77076;Ile-de-France;Ile-de-France;CHALMAISON
77077;Ile-de-France;Ile-de-France;CHAMBRY
77078;Ile-de-France;Ile-de-France;CHAMIGNY
77079;Ile-de-France;Ile-de-France;CHAMPAGNE SUR SEINE
77080;Ile-de-France;Ile-de-France;CHAMPCENEST
77081;Ile-de-France;Ile-de-France;CHAMPDEUIL
77082;Ile-de-France;Ile-de-France;CHAMPEAUX
77083;Ile-de-France;Ile-de-France;CHAMPS SUR MARNE
77084;Ile-de-France;Ile-de-France;CHANGIS SUR MARNE
77085;Ile-de-France;Ile-de-France;CHANTELOUP EN BRIE
77086;Ile-de-France;Ile-de-France;LA CHAPELLE GAUTHIER
77087;Ile-de-France;Ile-de-France;LA CHAPELLE IGER
77088;Ile-de-France;Ile-de-France;LA CHAPELLE LA REINE
77089;Ile-de-France;Ile-de-France;LA CHAPELLE RABLAIS
77090;Ile-de-France;Ile-de-France;LA CHAPELLE ST SULPICE
77091;Ile-de-France;Ile-de-France;LES CHAPELLES BOURBON
77092;Ile-de-France;Ile-de-France;LA CHAPELLE SUR CRECY
77093;Ile-de-France;Ile-de-France;LA CHAPELLE MOUTILS
77094;Ile-de-France;Ile-de-France;CHARMENTRAY
77095;Ile-de-France;Ile-de-France;CHARNY
77096;Ile-de-France;Ile-de-France;CHARTRETTES
77097;Ile-de-France;Ile-de-France;CHARTRONGES
77098;Ile-de-France;Ile-de-France;CHATEAUBLEAU
77099;Ile-de-France;Ile-de-France;CHATEAU LANDON
77100;Ile-de-France;Ile-de-France;LE CHATELET EN BRIE
77101;Ile-de-France;Ile-de-France;CHATENAY SUR SEINE
77102;Ile-de-France;Ile-de-France;CHATENOY
77103;Ile-de-France;Ile-de-France;CHATILLON LA BORDE
77104;Ile-de-France;Ile-de-France;CHATRES
77105;Ile-de-France;Ile-de-France;CHAUCONIN
77106;Ile-de-France;Ile-de-France;CHAUFFRY
77107;Ile-de-France;Ile-de-France;CHAUMES EN BRIE
77108;Ile-de-France;Ile-de-France;CHELLES
77109;Ile-de-France;Ile-de-France;CHENOISE
77110;Ile-de-France;Ile-de-France;CHENOU
77111;Ile-de-France;Ile-de-France;CHESSY
77112;Ile-de-France;Ile-de-France;CHEVRAINVILLIERS
77113;Ile-de-France;Ile-de-France;CHEVRU
77114;Ile-de-France;Ile-de-France;CHEVRY COSSIGNY
77115;Ile-de-France;Ile-de-France;CHEVRY EN SEREINE
77116;Ile-de-France;Ile-de-France;CHOISY EN BRIE
77117;Ile-de-France;Ile-de-France;CITRY
77118;Ile-de-France;Ile-de-France;CLAYE SOUILLY
77119;Ile-de-France;Ile-de-France;CLOS FONTAINE
77120;Ile-de-France;Ile-de-France;COCHEREL
77121;Ile-de-France;Ile-de-France;COLLEGIEN
77122;Ile-de-France;Ile-de-France;COMBS LA VILLE
77123;Ile-de-France;Ile-de-France;COMPANS
77124;Ile-de-France;Ile-de-France;CONCHES SUR GONDOIRE
77125;Ile-de-France;Ile-de-France;CONDE STE LIBIAIRE
77126;Ile-de-France;Ile-de-France;CONGIS SUR THEROUANNE
77127;Ile-de-France;Ile-de-France;COUBERT
77128;Ile-de-France;Ile-de-France;COUILLY PONT AUX DAMES
77129;Ile-de-France;Ile-de-France;COULOMBS EN VALOIS
77130;Ile-de-France;Ile-de-France;COULOMMES
77131;Ile-de-France;Ile-de-France;COULOMMIERS
77132;Ile-de-France;Ile-de-France;COUPVRAY
77133;Ile-de-France;Ile-de-France;COURCELLES EN BASSEE
77134;Ile-de-France;Ile-de-France;COURCHAMP
77135;Ile-de-France;Ile-de-France;COURPALAY
77136;Ile-de-France;Ile-de-France;COURQUETAINE
77137;Ile-de-France;Ile-de-France;COURTACON
77138;Ile-de-France;Ile-de-France;COURTOMER
77139;Ile-de-France;Ile-de-France;COURTRY
77140;Ile-de-France;Ile-de-France;COUTENCON
77141;Ile-de-France;Ile-de-France;COUTEVROULT
77142;Ile-de-France;Ile-de-France;CRECY LA CHAPELLE
77143;Ile-de-France;Ile-de-France;CREGY LES MEAUX
77144;Ile-de-France;Ile-de-France;CREVECOEUR EN BRIE
77145;Ile-de-France;Ile-de-France;CRISENOY
77146;Ile-de-France;Ile-de-France;CROISSY BEAUBOURG
77147;Ile-de-France;Ile-de-France;LA CROIX EN BRIE
77148;Ile-de-France;Ile-de-France;CROUY SUR OURCQ
77149;Ile-de-France;Ile-de-France;CUCHARMOY
77150;Ile-de-France;Ile-de-France;CUISY
77151;Ile-de-France;Ile-de-France;DAGNY
77152;Ile-de-France;Ile-de-France;DAMMARIE LES LYS
77153;Ile-de-France;Ile-de-France;DAMMARTIN EN GOELE
77154;Ile-de-France;Ile-de-France;DAMMARTIN SUR TIGEAUX
77155;Ile-de-France;Ile-de-France;DAMPMART
77156;Ile-de-France;Ile-de-France;DARVAULT
77157;Ile-de-France;Ile-de-France;DHUISY
77158;Ile-de-France;Ile-de-France;DIANT
77159;Ile-de-France;Ile-de-France;DONNEMARIE DONTILLY
77160;Ile-de-France;Ile-de-France;DONTILLY
77161;Ile-de-France;Ile-de-France;DORMELLES
77162;Ile-de-France;Ile-de-France;DOUE
77163;Ile-de-France;Ile-de-France;DOUY LA RAMEE
77164;Ile-de-France;Ile-de-France;ECHOUBOULAINS
77165;Ile-de-France;Ile-de-France;LES ECRENNES
77166;Ile-de-France;Ile-de-France;ECUELLES
77167;Ile-de-France;Ile-de-France;EGLIGNY
77168;Ile-de-France;Ile-de-France;EGREVILLE
77169;Ile-de-France;Ile-de-France;EMERAINVILLE
77170;Ile-de-France;Ile-de-France;EPISY
77171;Ile-de-France;Ile-de-France;ESBLY
77172;Ile-de-France;Ile-de-France;ESMANS
77173;Ile-de-France;Ile-de-France;ETREPILLY
77174;Ile-de-France;Ile-de-France;EVERLY
77175;Ile-de-France;Ile-de-France;EVRY GREGY SUR YERRE
77176;Ile-de-France;Ile-de-France;FAREMOUTIERS
77177;Ile-de-France;Ile-de-France;FAVIERES
77178;Ile-de-France;Ile-de-France;FAY LES NEMOURS
77179;Ile-de-France;Ile-de-France;FERICY
77180;Ile-de-France;Ile-de-France;FEROLLES ATTILLY
77181;Ile-de-France;Ile-de-France;FERRIERES EN BRIE
77182;Ile-de-France;Ile-de-France;LA FERTE GAUCHER
77183;Ile-de-France;Ile-de-France;LA FERTE SOUS JOUARRE
77184;Ile-de-France;Ile-de-France;FLAGY
77185;Ile-de-France;Ile-de-France;FLEURY EN BIERE
77186;Ile-de-France;Ile-de-France;FONTAINEBLEAU
77187;Ile-de-France;Ile-de-France;FONTAINE FOURCHES
77188;Ile-de-France;Ile-de-France;FONTAINE LE PORT
77189;Ile-de-France;Ile-de-France;FONTAINE SS MONTAIGUILLON
77190;Ile-de-France;Ile-de-France;FONTAINS
77191;Ile-de-France;Ile-de-France;FONTENAILLES
77192;Ile-de-France;Ile-de-France;FONTENAY TRESIGNY
77193;Ile-de-France;Ile-de-France;FORFRY
77194;Ile-de-France;Ile-de-France;FORGES
77195;Ile-de-France;Ile-de-France;FOUJU
77196;Ile-de-France;Ile-de-France;FRESNES SUR MARNE
77197;Ile-de-France;Ile-de-France;FRETOY
77198;Ile-de-France;Ile-de-France;FROMONT
77199;Ile-de-France;Ile-de-France;FUBLAINES
77200;Ile-de-France;Ile-de-France;GARENTREVILLE
77201;Ile-de-France;Ile-de-France;GASTINS
77202;Ile-de-France;Ile-de-France;LA GENEVRAYE
77203;Ile-de-France;Ile-de-France;GERMIGNY L EVEQUE
77204;Ile-de-France;Ile-de-France;GERMIGNY SOUS COULOMBS
77205;Ile-de-France;Ile-de-France;GESVRES LE CHAPITRE
77206;Ile-de-France;Ile-de-France;GIREMOUTIERS
77207;Ile-de-France;Ile-de-France;GIRONVILLE
77208;Ile-de-France;Ile-de-France;GOUAIX
77209;Ile-de-France;Ile-de-France;GOUVERNES
77210;Ile-de-France;Ile-de-France;LA GRANDE PAROISSE
77211;Ile-de-France;Ile-de-France;GRANDPUITS BAILLY CARROIS
77212;Ile-de-France;Ile-de-France;GRAVON
77213;Ile-de-France;Ile-de-France;GREGY SUR YERRE
77214;Ile-de-France;Ile-de-France;GRESSY
77215;Ile-de-France;Ile-de-France;GRETZ ARMAINVILLIERS
77216;Ile-de-France;Ile-de-France;GREZ SUR LOING
77217;Ile-de-France;Ile-de-France;GRISY SUISNES
77218;Ile-de-France;Ile-de-France;GRISY SUR SEINE
77219;Ile-de-France;Ile-de-France;GUERARD
77220;Ile-de-France;Ile-de-France;GUERCHEVILLE
77221;Ile-de-France;Ile-de-France;GUERMANTES
77222;Ile-de-France;Ile-de-France;GUIGNES
77223;Ile-de-France;Ile-de-France;GURCY LE CHATEL
77224;Ile-de-France;Ile-de-France;HAUTEFEUILLE
77225;Ile-de-France;Ile-de-France;LA HAUTE MAISON
77226;Ile-de-France;Ile-de-France;HERICY
77227;Ile-de-France;Ile-de-France;HERME
77228;Ile-de-France;Ile-de-France;HONDEVILLIERS
77229;Ile-de-France;Ile-de-France;LA HOUSSAYE EN BRIE
77230;Ile-de-France;Ile-de-France;ICHY
77231;Ile-de-France;Ile-de-France;ISLES LES MELDEUSES
77232;Ile-de-France;Ile-de-France;ISLES LES VILLENOY
77233;Ile-de-France;Ile-de-France;IVERNY
77234;Ile-de-France;Ile-de-France;JABLINES
77235;Ile-de-France;Ile-de-France;JAIGNES
77236;Ile-de-France;Ile-de-France;JAULNES
77237;Ile-de-France;Ile-de-France;JOSSIGNY
77238;Ile-de-France;Ile-de-France;JOUARRE
77239;Ile-de-France;Ile-de-France;JOUY LE CHATEL
77240;Ile-de-France;Ile-de-France;JOUY SUR MORIN
77241;Ile-de-France;Ile-de-France;JUILLY
77242;Ile-de-France;Ile-de-France;JUTIGNY
77243;Ile-de-France;Ile-de-France;LAGNY SUR MARNE
77244;Ile-de-France;Ile-de-France;LARCHANT
77245;Ile-de-France;Ile-de-France;LAVAL EN BRIE
77246;Ile-de-France;Ile-de-France;LECHELLE
77247;Ile-de-France;Ile-de-France;LESCHEROLLES
77248;Ile-de-France;Ile-de-France;LESCHES
77249;Ile-de-France;Ile-de-France;LESIGNY
77250;Ile-de-France;Ile-de-France;LEUDON EN BRIE
77251;Ile-de-France;Ile-de-France;LIEUSAINT
77252;Ile-de-France;Ile-de-France;LIMOGES FOURCHES
77253;Ile-de-France;Ile-de-France;LISSY
77254;Ile-de-France;Ile-de-France;LIVERDY EN BRIE
77255;Ile-de-France;Ile-de-France;LIVRY SUR SEINE
77256;Ile-de-France;Ile-de-France;LIZINES
77257;Ile-de-France;Ile-de-France;LIZY SUR OURCQ
77258;Ile-de-France;Ile-de-France;LOGNES
77259;Ile-de-France;Ile-de-France;LONGPERRIER
77260;Ile-de-France;Ile-de-France;LONGUEVILLE
77261;Ile-de-France;Ile-de-France;LORREZ LE BOCAGE PREAUX
77262;Ile-de-France;Ile-de-France;LOUAN VILLEGRUIS FONTAINE
77263;Ile-de-France;Ile-de-France;LUISETAINES
77264;Ile-de-France;Ile-de-France;LUMIGNY NESLES ORMEAUX
77265;Ile-de-France;Ile-de-France;LUZANCY
77266;Ile-de-France;Ile-de-France;MACHAULT
77267;Ile-de-France;Ile-de-France;LA MADELEINE SUR LOING
77268;Ile-de-France;Ile-de-France;MAGNY LE HONGRE
77269;Ile-de-France;Ile-de-France;MAINCY
77270;Ile-de-France;Ile-de-France;MAISONCELLES EN BRIE
77271;Ile-de-France;Ile-de-France;MAISONCELLES EN GATINAIS
77272;Ile-de-France;Ile-de-France;MAISON ROUGE
77273;Ile-de-France;Ile-de-France;MARCHEMORET
77274;Ile-de-France;Ile-de-France;MARCILLY
77275;Ile-de-France;Ile-de-France;LES MARETS
77276;Ile-de-France;Ile-de-France;MAREUIL LES MEAUX
77277;Ile-de-France;Ile-de-France;MARLES EN BRIE
77278;Ile-de-France;Ile-de-France;MAROLLES EN BRIE
77279;Ile-de-France;Ile-de-France;MAROLLES SUR SEINE
77280;Ile-de-France;Ile-de-France;MARY SUR MARNE
77281;Ile-de-France;Ile-de-France;MAUPERTHUIS
77282;Ile-de-France;Ile-de-France;MAUREGARD
77283;Ile-de-France;Ile-de-France;MAY EN MULTIEN
77284;Ile-de-France;Ile-de-France;MEAUX
77285;Ile-de-France;Ile-de-France;LE MEE SUR SEINE
77286;Ile-de-France;Ile-de-France;MEIGNEUX
77287;Ile-de-France;Ile-de-France;MEILLERAY
77288;Ile-de-France;Ile-de-France;MELUN
77289;Ile-de-France;Ile-de-France;MELZ SUR SEINE
77290;Ile-de-France;Ile-de-France;MERY SUR MARNE
77291;Ile-de-France;Ile-de-France;LE MESNIL AMELOT
77292;Ile-de-France;Ile-de-France;MESSY
77293;Ile-de-France;Ile-de-France;MISY SUR YONNE
77294;Ile-de-France;Ile-de-France;MITRY MORY
77295;Ile-de-France;Ile-de-France;MOISENAY
77296;Ile-de-France;Ile-de-France;MOISSY CRAMAYEL
77297;Ile-de-France;Ile-de-France;MONDREVILLE
77298;Ile-de-France;Ile-de-France;MONS EN MONTOIS
77299;Ile-de-France;Ile-de-France;MONTARLOT
77300;Ile-de-France;Ile-de-France;MONTCEAUX LES MEAUX
77301;Ile-de-France;Ile-de-France;MONTCEAUX LES PROVINS
77302;Ile-de-France;Ile-de-France;MONTCOURT FROMONVILLE
77303;Ile-de-France;Ile-de-France;MONTDAUPHIN
77304;Ile-de-France;Ile-de-France;MONTENILS
77305;Ile-de-France;Ile-de-France;MONTEREAU FAULT YONNE
77306;Ile-de-France;Ile-de-France;MONTEREAU SUR LE JARD
77307;Ile-de-France;Ile-de-France;MONTEVRAIN
77308;Ile-de-France;Ile-de-France;MONTGE EN GOELE
77309;Ile-de-France;Ile-de-France;MONTHYON
77310;Ile-de-France;Ile-de-France;MONTIGNY LE GUESDIER
77311;Ile-de-France;Ile-de-France;MONTIGNY LENCOUP
77312;Ile-de-France;Ile-de-France;MONTIGNY SUR LOING
77313;Ile-de-France;Ile-de-France;MONTMACHOUX
77314;Ile-de-France;Ile-de-France;MONTOLIVET
77315;Ile-de-France;Ile-de-France;MONTRY
77316;Ile-de-France;Ile-de-France;MORET SUR LOING
77317;Ile-de-France;Ile-de-France;MORMANT
77318;Ile-de-France;Ile-de-France;MORTCERF
77319;Ile-de-France;Ile-de-France;MORTERY
77320;Ile-de-France;Ile-de-France;MOUROUX
77321;Ile-de-France;Ile-de-France;MOUSSEAUX LES BRAY
77322;Ile-de-France;Ile-de-France;MOUSSY LE NEUF
77323;Ile-de-France;Ile-de-France;MOUSSY LE VIEUX
77324;Ile-de-France;Ile-de-France;MOUTILS
77325;Ile-de-France;Ile-de-France;MOUY SUR SEINE
77326;Ile-de-France;Ile-de-France;NANDY
77327;Ile-de-France;Ile-de-France;NANGIS
77328;Ile-de-France;Ile-de-France;NANTEAU SUR ESSONNE
77329;Ile-de-France;Ile-de-France;NANTEAU SUR LUNAIN
77330;Ile-de-France;Ile-de-France;NANTEUIL LES MEAUX
77331;Ile-de-France;Ile-de-France;NANTEUIL SUR MARNE
77332;Ile-de-France;Ile-de-France;NANTOUILLET
77333;Ile-de-France;Ile-de-France;NEMOURS
77334;Ile-de-France;Ile-de-France;NESLES LA GILBERDE
77335;Ile-de-France;Ile-de-France;CHAUCONIN NEUFMONTIERS
77336;Ile-de-France;Ile-de-France;NEUFMOUTIERS EN BRIE
77337;Ile-de-France;Ile-de-France;NOISIEL
77338;Ile-de-France;Ile-de-France;NOISY RUDIGNON
77339;Ile-de-France;Ile-de-France;NOISY SUR ECOLE
77340;Ile-de-France;Ile-de-France;NONVILLE
77341;Ile-de-France;Ile-de-France;NOYEN SUR SEINE
77342;Ile-de-France;Ile-de-France;OBSONVILLE
77343;Ile-de-France;Ile-de-France;OCQUERRE
77344;Ile-de-France;Ile-de-France;OISSERY
77345;Ile-de-France;Ile-de-France;ORLY SUR MORIN
77346;Ile-de-France;Ile-de-France;ORMEAUX
77347;Ile-de-France;Ile-de-France;LES ORMES SUR VOULZIE
77348;Ile-de-France;Ile-de-France;ORMESSON
77349;Ile-de-France;Ile-de-France;OTHIS
77350;Ile-de-France;Ile-de-France;OZOIR LA FERRIERE
